Expected delay, Actual delay
478, 652.941176
478, 664.705882
478, 661.344538
479, 658.823529
479, 658.823529
479, 659.663866
479, 661.344538
479, 658.823529
479, 658.823529
479, 662.184874
479, 661.344538
479, 657.983193
479, 658.823529
480, 660.504202
480, 661.344538
480, 655.462185
480, 659.663866
480, 665.546218
480, 659.663866
480, 660.504202
480, 660.504202
480, 659.663866
480, 663.865546
481, 662.184874
481, 661.344538
481, 658.823529
481, 661.344538
481, 665.546218
481, 663.025210
481, 655.462185
481, 660.504202
481, 656.302521
481, 660.504202
482, 661.344538
482, 659.663866
482, 664.705882
482, 663.025210
482, 668.067227
482, 660.504202
482, 663.865546
482, 663.865546
482, 661.344538
482, 661.344538
483, 657.142857
483, 657.142857
483, 670.588235
483, 662.184874
483, 658.823529
483, 663.025210
483, 660.504202
483, 665.546218
483, 663.025210
483, 664.705882
484, 668.067227
484, 664.705882
484, 664.705882
484, 663.865546
484, 666.386555
484, 669.747899
484, 666.386555
484, 665.546218
484, 665.546218
484, 663.865546
485, 666.386555
485, 666.386555
485, 663.865546
485, 665.546218
485, 665.546218
485, 666.386555
485, 659.663866
485, 667.226891
485, 665.546218
485, 662.184874
486, 664.705882
486, 665.546218
486, 665.546218
486, 665.546218
486, 665.546218
486, 669.747899
486, 666.386555
486, 666.386555
486, 665.546218
486, 663.025210
487, 699.159664
487, 666.386555
487, 666.386555
487, 668.907563
487, 668.067227
487, 668.067227
487, 671.428571
487, 667.226891
487, 666.386555
487, 667.226891
488, 665.546218
488, 700.840336
488, 663.025210
488, 671.428571
488, 664.705882
488, 668.067227
488, 673.109244
488, 668.907563
488, 667.226891
488, 662.184874
489, 666.386555
489, 673.109244
489, 668.907563
489, 665.546218
489, 675.630252
489, 642.857143
489, 592.436975
489, 636.974790
489, 632.773109
489, 631.092437
490, 637.815126
490, 668.067227
490, 636.974790
490, 632.773109
490, 631.932773
490, 631.932773
490, 634.453782
490, 665.546218
490, 669.747899
490, 667.226891
491, 669.747899
491, 669.747899
491, 670.588235
491, 677.310924
491, 647.058824
491, 634.453782
491, 631.932773
491, 675.630252
491, 672.268908
491, 672.268908
492, 671.428571
492, 673.949580
492, 675.630252
492, 674.789916
492, 672.268908
492, 636.974790
492, 639.495798
492, 639.495798
492, 668.907563
492, 666.386555
493, 672.268908
493, 672.268908
493, 679.831933
493, 673.949580
493, 673.109244
493, 677.310924
493, 677.310924
493, 676.470588
493, 673.109244
493, 673.109244
494, 672.268908
494, 674.789916
494, 721.848739
494, 673.109244
494, 672.268908
494, 673.949580
494, 668.067227
494, 671.428571
494, 673.949580
494, 673.949580
495, 674.789916
495, 675.630252
495, 673.949580
495, 676.470588
495, 676.470588
495, 678.151261
495, 671.428571
495, 704.201681
495, 674.789916
495, 672.268908
496, 675.630252
496, 673.109244
496, 670.588235
496, 674.789916
496, 679.831933
496, 674.789916
496, 677.310924
496, 676.470588
496, 680.672269
496, 675.630252
497, 678.151261
497, 679.831933
497, 676.470588
497, 677.310924
497, 642.016807
497, 645.378151
497, 646.218487
497, 676.470588
497, 677.310924
497, 670.588235
498, 681.512605
498, 677.310924
498, 676.470588
498, 681.512605
498, 677.310924
498, 681.512605
498, 677.310924
498, 677.310924
498, 677.310924
498, 678.991597
499, 676.470588
499, 673.949580
499, 677.310924
499, 673.949580
499, 680.672269
499, 678.991597
499, 679.831933
499, 679.831933
499, 683.193277
499, 678.151261
500, 683.193277
500, 678.991597
500, 681.512605
500, 680.672269
500, 680.672269
500, 683.193277
500, 678.991597
500, 678.991597
500, 680.672269
500, 679.831933
501, 680.672269
501, 681.512605
501, 680.672269
501, 683.193277
501, 683.193277
501, 680.672269
501, 682.352941
501, 684.873950
501, 684.873950
501, 680.672269
502, 678.151261
502, 682.352941
502, 681.512605
502, 688.235294
502, 676.470588
502, 685.714286
502, 678.151261
502, 682.352941
502, 686.554622
502, 683.193277
503, 683.193277
503, 682.352941
503, 684.033613
503, 690.756303
503, 682.352941
503, 682.352941
503, 685.714286
503, 684.873950
503, 686.554622
503, 678.151261
504, 686.554622
504, 689.915966
504, 679.831933
504, 684.033613
504, 685.714286
504, 683.193277
504, 684.033613
504, 687.394958
504, 686.554622
504, 684.033613
505, 684.033613
505, 687.394958
505, 684.873950
505, 689.075630
505, 688.235294
505, 685.714286
505, 689.915966
505, 686.554622
505, 688.235294
505, 685.714286
506, 685.714286
506, 689.915966
506, 684.873950
506, 687.394958
506, 684.873950
506, 687.394958
506, 683.193277
506, 687.394958
506, 689.075630
506, 681.512605
507, 684.033613
507, 686.554622
507, 686.554622
507, 682.352941
507, 689.075630
507, 688.235294
507, 685.714286
507, 688.235294
507, 694.957983
507, 687.394958
508, 689.915966
508, 687.394958
508, 687.394958
508, 691.596639
508, 683.193277
508, 684.873950
508, 683.193277
508, 686.554622
508, 626.050420
508, 682.352941
509, 688.235294
509, 689.075630
509, 684.033613
509, 692.436975
509, 689.075630
509, 688.235294
509, 685.714286
509, 687.394958
509, 691.596639
509, 683.193277
510, 689.075630
510, 691.596639
510, 690.756303
510, 693.277311
510, 686.554622
510, 692.436975
510, 689.915966
510, 688.235294
510, 689.915966
510, 691.596639
511, 678.151261
511, 689.915966
511, 689.915966
511, 699.159664
511, 693.277311
511, 689.075630
511, 690.756303
511, 690.756303
511, 694.117647
511, 689.915966
512, 690.756303
512, 690.756303
512, 691.596639
512, 695.798319
512, 691.596639
512, 694.957983
512, 696.638655
512, 686.554622
512, 689.915966
512, 690.756303
513, 693.277311
513, 693.277311
513, 693.277311
513, 696.638655
513, 693.277311
513, 694.117647
513, 691.596639
513, 693.277311
513, 697.478992
513, 692.436975
514, 689.915966
514, 696.638655
514, 695.798319
514, 698.319328
514, 696.638655
514, 689.915966
514, 692.436975
514, 694.117647
514, 693.277311
514, 694.117647
515, 694.117647
515, 694.117647
515, 694.117647
515, 691.596639
515, 695.798319
515, 695.798319
515, 696.638655
515, 694.117647
515, 694.117647
515, 689.915966
516, 694.117647
516, 695.798319
516, 694.117647
516, 696.638655
516, 694.957983
516, 696.638655
516, 694.117647
516, 697.478992
516, 693.277311
516, 689.915966
517, 695.798319
517, 696.638655
517, 667.226891
517, 657.983193
517, 657.983193
517, 697.478992
517, 696.638655
517, 700.000000
517, 695.798319
517, 691.596639
518, 696.638655
518, 691.596639
518, 705.882353
518, 697.478992
518, 697.478992
518, 697.478992
518, 698.319328
518, 701.680672
518, 699.159664
518, 695.798319
519, 696.638655
519, 694.957983
519, 700.840336
519, 692.436975
519, 705.882353
519, 697.478992
519, 693.277311
519, 702.521008
519, 698.319328
519, 692.436975
520, 699.159664
520, 694.957983
520, 705.042017
520, 699.159664
520, 699.159664
520, 700.840336
520, 693.277311
520, 703.361345
520, 694.117647
520, 700.840336
521, 700.000000
521, 702.521008
521, 704.201681
521, 695.798319
521, 700.840336
521, 700.000000
521, 700.000000
521, 701.680672
521, 700.840336
521, 700.000000
522, 701.680672
522, 732.773109
522, 701.680672
522, 709.243697
522, 699.159664
522, 699.159664
522, 708.403361
522, 695.798319
522, 642.016807
522, 703.361345
523, 705.042017
523, 703.361345
523, 702.521008
523, 701.680672
523, 701.680672
523, 704.201681
523, 706.722689
523, 702.521008
523, 702.521008
523, 704.201681
524, 706.722689
524, 713.445378
524, 703.361345
524, 707.563025
524, 705.042017
524, 705.042017
524, 710.084034
524, 699.159664
524, 702.521008
524, 705.882353
525, 705.882353
525, 707.563025
525, 705.042017
525, 706.722689
525, 707.563025
525, 705.042017
525, 707.563025
525, 700.840336
525, 702.521008
525, 707.563025
526, 705.882353
526, 705.042017
526, 705.882353
526, 705.882353
526, 703.361345
526, 706.722689
526, 705.882353
526, 705.042017
526, 705.042017
526, 702.521008
527, 710.924370
527, 705.042017
527, 705.882353
527, 704.201681
527, 715.126050
527, 710.084034
527, 703.361345
527, 707.563025
527, 706.722689
527, 706.722689
528, 713.445378
528, 707.563025
528, 709.243697
528, 710.084034
528, 706.722689
528, 710.924370
528, 707.563025
528, 707.563025
528, 706.722689
528, 707.563025
529, 714.285714
529, 708.403361
529, 707.563025
529, 708.403361
529, 713.445378
529, 710.924370
529, 709.243697
529, 715.126050
529, 709.243697
529, 715.126050
530, 713.445378
530, 710.924370
530, 708.403361
530, 707.563025
530, 712.605042
530, 706.722689
530, 705.882353
530, 710.084034
530, 709.243697
530, 715.126050
531, 705.882353
531, 710.084034
531, 712.605042
531, 711.764706
531, 718.487395
531, 710.924370
531, 710.084034
531, 715.966387
531, 710.924370
531, 714.285714
532, 714.285714
532, 710.924370
532, 710.924370
532, 710.924370
532, 711.764706
532, 710.084034
532, 712.605042
532, 711.764706
532, 713.445378
532, 715.126050
533, 712.605042
533, 709.243697
533, 712.605042
533, 710.924370
533, 710.084034
533, 710.084034
533, 713.445378
533, 718.487395
533, 716.806723
533, 713.445378
534, 714.285714
534, 715.966387
534, 716.806723
534, 711.764706
534, 713.445378
534, 715.126050
534, 716.806723
534, 710.084034
534, 719.327731
534, 708.403361
535, 714.285714
535, 709.243697
535, 714.285714
535, 714.285714
535, 713.445378
535, 711.764706
535, 715.966387
535, 718.487395
535, 716.806723
535, 708.403361
536, 710.924370
536, 715.126050
536, 719.327731
536, 714.285714
536, 715.126050
536, 715.126050
536, 717.647059
536, 721.848739
536, 716.806723
536, 710.924370
537, 714.285714
537, 715.966387
537, 718.487395
537, 715.966387
537, 718.487395
537, 720.168067
537, 714.285714
537, 720.168067
537, 712.605042
537, 715.966387
538, 722.689076
538, 747.899160
538, 718.487395
538, 718.487395
538, 712.605042
538, 720.168067
538, 722.689076
538, 714.285714
538, 716.806723
538, 717.647059
539, 718.487395
539, 721.848739
539, 721.848739
539, 718.487395
539, 715.126050
539, 718.487395
539, 721.008403
539, 718.487395
539, 722.689076
539, 717.647059
540, 718.487395
540, 719.327731
540, 719.327731
540, 721.008403
540, 720.168067
540, 721.848739
540, 720.168067
540, 721.008403
540, 714.285714
540, 721.848739
541, 726.050420
541, 719.327731
541, 717.647059
541, 721.008403
541, 724.369748
541, 725.210084
541, 720.168067
541, 724.369748
541, 721.008403
541, 720.168067
542, 724.369748
542, 721.008403
542, 726.050420
542, 721.008403
542, 715.966387
542, 723.529412
542, 722.689076
542, 721.008403
542, 721.848739
542, 723.529412
543, 726.890756
543, 723.529412
543, 719.327731
543, 722.689076
543, 721.008403
543, 722.689076
543, 721.848739
543, 724.369748
543, 722.689076
543, 726.890756
544, 726.050420
544, 724.369748
544, 721.008403
544, 726.050420
544, 717.647059
544, 724.369748
544, 722.689076
544, 722.689076
544, 741.176471
544, 729.411765
545, 721.008403
545, 726.050420
545, 725.210084
545, 719.327731
545, 720.168067
545, 723.529412
545, 726.050420
545, 725.210084
545, 726.050420
545, 725.210084
546, 726.890756
546, 730.252101
546, 721.008403
546, 731.932773
546, 722.689076
546, 724.369748
546, 721.848739
546, 754.621849
546, 725.210084
546, 726.050420
547, 727.731092
547, 726.890756
547, 731.932773
547, 728.571429
547, 731.932773
547, 727.731092
547, 726.050420
547, 731.932773
547, 726.890756
547, 727.731092
548, 725.210084
548, 729.411765
548, 729.411765
548, 726.050420
548, 732.773109
548, 728.571429
548, 732.773109
548, 731.092437
548, 726.050420
548, 728.571429
549, 725.210084
549, 736.974790
549, 729.411765
549, 731.932773
549, 730.252101
549, 730.252101
549, 733.613445
549, 731.092437
549, 727.731092
549, 729.411765
550, 728.571429
550, 727.731092
550, 731.932773
550, 731.092437
550, 727.731092
550, 739.495798
550, 730.252101
550, 733.613445
550, 731.092437
550, 730.252101
551, 735.294118
551, 731.092437
551, 727.731092
551, 731.932773
551, 731.092437
551, 735.294118
551, 731.092437
551, 731.092437
551, 735.294118
551, 733.613445
552, 727.731092
552, 731.932773
552, 732.773109
552, 732.773109
552, 737.815126
552, 729.411765
552, 731.932773
552, 735.294118
552, 736.974790
552, 731.932773
553, 733.613445
553, 732.773109
553, 736.134454
553, 752.100840
553, 732.773109
553, 731.092437
553, 735.294118
553, 734.453782
553, 736.974790
553, 733.613445
554, 734.453782
554, 729.411765
554, 736.974790
554, 742.857143
554, 734.453782
554, 738.655462
554, 734.453782
554, 732.773109
554, 735.294118
554, 734.453782
555, 735.294118
555, 735.294118
555, 739.495798
555, 735.294118
555, 733.613445
555, 732.773109
555, 747.058824
555, 736.134454
555, 731.932773
555, 735.294118
556, 734.453782
556, 736.134454
556, 739.495798
556, 731.092437
556, 736.974790
556, 736.134454
556, 736.974790
556, 731.092437
556, 740.336134
556, 738.655462
557, 739.495798
557, 742.857143
557, 732.773109
557, 741.176471
557, 737.815126
557, 739.495798
557, 743.697479
557, 732.773109
557, 741.176471
557, 738.655462
558, 766.386555
558, 744.537815
558, 735.294118
558, 741.176471
558, 741.176471
558, 738.655462
558, 736.974790
558, 740.336134
558, 735.294118
558, 740.336134
559, 741.176471
559, 732.773109
559, 736.974790
559, 738.655462
559, 729.411765
559, 737.815126
559, 738.655462
559, 739.495798
559, 739.495798
559, 742.857143
560, 743.697479
560, 738.655462
560, 742.016807
560, 736.974790
560, 740.336134
560, 736.974790
560, 736.974790
560, 742.016807
560, 743.697479
560, 738.655462
561, 741.176471
561, 742.857143
561, 736.974790
561, 747.899160
561, 742.857143
561, 741.176471
561, 741.176471
561, 741.176471
561, 744.537815
561, 740.336134
562, 742.016807
562, 741.176471
562, 768.907563
562, 736.134454
562, 742.016807
562, 741.176471
562, 736.134454
562, 741.176471
562, 736.134454
562, 742.016807
563, 742.857143
563, 742.016807
563, 747.058824
563, 736.974790
563, 744.537815
563, 739.495798
563, 768.067227
563, 742.016807
563, 742.857143
563, 747.058824
564, 748.739496
564, 747.899160
564, 743.697479
564, 745.378151
564, 743.697479
564, 745.378151
564, 748.739496
564, 744.537815
564, 742.857143
564, 743.697479
565, 721.848739
565, 749.579832
565, 747.058824
565, 744.537815
565, 744.537815
565, 748.739496
565, 742.016807
565, 745.378151
565, 746.218487
565, 745.378151
566, 750.420168
566, 748.739496
566, 746.218487
566, 745.378151
566, 747.058824
566, 746.218487
566, 739.495798
566, 745.378151
566, 747.899160
566, 747.899160
567, 745.378151
567, 746.218487
567, 747.058824
567, 748.739496
567, 753.781513
567, 742.016807
567, 747.058824
567, 747.058824
567, 750.420168
567, 742.016807
568, 747.058824
568, 747.058824
568, 747.058824
568, 756.302521
568, 747.058824
568, 747.058824
568, 747.899160
568, 747.058824
568, 750.420168
568, 750.420168
569, 742.857143
569, 748.739496
569, 752.100840
569, 751.260504
569, 744.537815
569, 751.260504
569, 749.579832
569, 752.100840
569, 749.579832
569, 748.739496
570, 750.420168
570, 747.899160
570, 748.739496
570, 749.579832
570, 748.739496
570, 752.100840
570, 753.781513
570, 750.420168
570, 763.865546
570, 748.739496
571, 750.420168
571, 757.142857
571, 750.420168
571, 750.420168
571, 753.781513
571, 752.100840
571, 751.260504
571, 752.100840
571, 750.420168
571, 750.420168
572, 755.462185
572, 752.941176
572, 751.260504
572, 750.420168
572, 784.033613
572, 746.218487
572, 751.260504
572, 763.865546
572, 752.100840
572, 754.621849
573, 751.260504
573, 747.058824
573, 753.781513
573, 747.058824
573, 753.781513
573, 754.621849
573, 757.142857
573, 750.420168
573, 753.781513
573, 753.781513
574, 755.462185
574, 752.941176
574, 760.504202
574, 757.983193
574, 748.739496
574, 752.941176
574, 747.899160
574, 752.941176
574, 749.579832
574, 751.260504
575, 753.781513
575, 749.579832
575, 761.344538
575, 758.823529
575, 757.983193
575, 757.142857
575, 754.621849
575, 760.504202
575, 753.781513
575, 752.100840
576, 754.621849
576, 757.142857
576, 757.983193
576, 755.462185
576, 758.823529
576, 755.462185
576, 763.025210
576, 755.462185
576, 756.302521
576, 759.663866
577, 758.823529
577, 762.184874
577, 751.260504
577, 752.941176
577, 756.302521
577, 763.025210
577, 757.142857
577, 757.142857
577, 757.142857
577, 757.142857
578, 752.941176
578, 757.983193
578, 752.941176
578, 757.142857
578, 763.025210
578, 757.142857
578, 758.823529
578, 757.142857
578, 755.462185
578, 761.344538
579, 761.344538
579, 760.504202
579, 760.504202
579, 760.504202
579, 761.344538
579, 757.983193
579, 760.504202
579, 758.823529
579, 763.865546
579, 753.781513
580, 759.663866
580, 759.663866
580, 759.663866
580, 762.184874
580, 758.823529
580, 766.386555
580, 759.663866
580, 761.344538
580, 758.823529
580, 763.025210
581, 759.663866
581, 757.983193
581, 761.344538
581, 759.663866
581, 755.462185
581, 760.504202
581, 761.344538
581, 760.504202
581, 755.462185
581, 761.344538
582, 763.865546
582, 767.226891
582, 761.344538
582, 761.344538
582, 762.184874
582, 764.705882
582, 762.184874
582, 758.823529
582, 760.504202
582, 763.865546
583, 767.226891
583, 761.344538
583, 763.025210
583, 763.025210
583, 764.705882
583, 763.865546
583, 759.663866
583, 762.184874
583, 734.453782
583, 768.067227
584, 763.865546
584, 769.747899
584, 763.025210
584, 763.025210
584, 763.025210
584, 765.546218
584, 763.865546
584, 763.025210
584, 770.588235
584, 765.546218
585, 764.705882
585, 767.226891
585, 764.705882
585, 762.184874
585, 764.705882
585, 763.865546
585, 764.705882
585, 775.630252
585, 737.815126
585, 733.613445
586, 734.453782
586, 736.974790
586, 752.941176
586, 735.294118
586, 736.134454
586, 728.571429
586, 728.571429
586, 728.571429
586, 727.731092
586, 728.571429
587, 729.411765
587, 768.067227
587, 766.386555
587, 764.705882
587, 732.773109
587, 730.252101
587, 736.134454
587, 784.033613
587, 766.386555
587, 768.907563
588, 768.907563
588, 767.226891
588, 764.705882
588, 763.025210
588, 773.949580
588, 742.016807
588, 731.092437
588, 767.226891
588, 768.067227
588, 809.243697
589, 766.386555
589, 769.747899
589, 768.907563
589, 766.386555
589, 769.747899
589, 768.907563
589, 768.907563
589, 768.907563
589, 768.907563
589, 769.747899
590, 769.747899
590, 770.588235
590, 764.705882
590, 773.109244
590, 764.705882
590, 769.747899
590, 767.226891
590, 770.588235
590, 771.428571
590, 772.268908
591, 770.588235
591, 771.428571
591, 774.789916
591, 773.109244
591, 772.268908
591, 766.386555
591, 772.268908
591, 772.268908
591, 768.907563
591, 770.588235
592, 768.907563
592, 759.663866
592, 773.109244
592, 768.907563
592, 772.268908
592, 773.949580
592, 768.907563
592, 772.268908
592, 771.428571
592, 773.109244
593, 776.470588
593, 775.630252
593, 773.109244
593, 772.268908
593, 773.109244
593, 774.789916
593, 772.268908
593, 772.268908
593, 774.789916
593, 778.991597
594, 779.831933
594, 774.789916
594, 776.470588
594, 773.949580
594, 773.949580
594, 773.109244
594, 777.310924
594, 771.428571
594, 777.310924
594, 773.109244
595, 778.991597
595, 772.268908
595, 778.991597
595, 774.789916
595, 772.268908
595, 762.184874
595, 770.588235
595, 783.193277
595, 778.151261
595, 775.630252
596, 778.151261
596, 782.352941
596, 778.991597
596, 775.630252
596, 770.588235
596, 772.268908
596, 779.831933
596, 778.151261
596, 779.831933
596, 775.630252
597, 781.512605
597, 778.151261
597, 771.428571
597, 776.470588
597, 779.831933
597, 778.151261
597, 778.991597
597, 780.672269
597, 776.470588
597, 780.672269
598, 779.831933
598, 779.831933
598, 773.949580
598, 781.512605
598, 781.512605
598, 777.310924
598, 776.470588
598, 780.672269
598, 782.352941
598, 780.672269
599, 781.512605
599, 778.991597
599, 778.991597
599, 784.033613
599, 778.991597
599, 778.991597
599, 778.991597
599, 776.470588
599, 778.991597
599, 778.991597
600, 775.630252
600, 779.831933
600, 784.033613
600, 780.672269
600, 780.672269
600, 780.672269
600, 783.193277
600, 779.831933
600, 780.672269
600, 781.512605
601, 782.352941
601, 783.193277
601, 781.512605
601, 780.672269
601, 780.672269
601, 785.714286
601, 782.352941
601, 782.352941
601, 776.470588
601, 776.470588
602, 778.151261
602, 782.352941
602, 782.352941
602, 785.714286
602, 786.554622
602, 784.873950
602, 784.873950
602, 778.991597
602, 789.075630
602, 785.714286
603, 783.193277
603, 783.193277
603, 784.873950
603, 787.394958
603, 784.873950
603, 783.193277
603, 783.193277
603, 784.873950
603, 783.193277
603, 784.033613
604, 786.554622
604, 781.512605
604, 789.075630
604, 787.394958
604, 784.033613
604, 784.033613
604, 786.554622
604, 784.873950
604, 779.831933
604, 784.033613
605, 786.554622
605, 789.075630
605, 789.075630
605, 785.714286
605, 786.554622
605, 787.394958
605, 788.235294
605, 785.714286
605, 784.873950
605, 785.714286
606, 786.554622
606, 781.512605
606, 785.714286
606, 782.352941
606, 789.915966
606, 789.075630
606, 784.873950
606, 786.554622
606, 784.873950
606, 789.915966
607, 788.235294
607, 789.075630
607, 787.394958
607, 794.117647
607, 787.394958
607, 787.394958
607, 787.394958
607, 790.756303
607, 788.235294
607, 790.756303
608, 790.756303
608, 789.915966
608, 792.436975
608, 788.235294
608, 790.756303
608, 755.462185
608, 789.915966
608, 788.235294
608, 793.277311
608, 793.277311
609, 788.235294
609, 789.075630
609, 789.075630
609, 784.873950
609, 784.873950
609, 795.798319
609, 789.915966
609, 789.915966
609, 789.075630
609, 793.277311
610, 787.394958
610, 790.756303
610, 792.436975
610, 789.915966
610, 794.957983
610, 791.596639
610, 791.596639
610, 784.873950
610, 793.277311
610, 785.714286
611, 793.277311
611, 787.394958
611, 786.554622
611, 796.638655
611, 790.756303
611, 789.075630
611, 788.235294
611, 794.117647
611, 793.277311
611, 793.277311
612, 793.277311
612, 787.394958
612, 792.436975
612, 792.436975
612, 796.638655
612, 789.075630
612, 795.798319
612, 791.596639
612, 795.798319
612, 792.436975
613, 794.957983
613, 795.798319
613, 794.117647
613, 794.957983
613, 793.277311
613, 799.159664
613, 795.798319
613, 793.277311
613, 793.277311
613, 799.159664
614, 794.117647
614, 798.319328
614, 789.915966
614, 794.957983
614, 794.117647
614, 791.596639
614, 794.117647
614, 794.957983
614, 801.680672
614, 794.957983
615, 794.957983
615, 793.277311
615, 798.319328
615, 794.957983
615, 795.798319
615, 796.638655
615, 794.957983
615, 799.159664
615, 795.798319
615, 795.798319
616, 798.319328
616, 740.336134
616, 797.478992
616, 791.596639
616, 793.277311
616, 796.638655
616, 797.478992
616, 798.319328
616, 797.478992
616, 796.638655
617, 800.000000
617, 799.159664
617, 793.277311
617, 794.957983
617, 799.159664
617, 798.319328
617, 800.840336
617, 797.478992
617, 799.159664
617, 829.411765
618, 792.436975
618, 800.000000
618, 795.798319
618, 802.521008
618, 794.117647
618, 802.521008
618, 799.159664
618, 800.000000
618, 793.277311
618, 801.680672
619, 800.840336
619, 794.117647
619, 804.201681
619, 800.000000
619, 799.159664
619, 810.084034
619, 800.840336
619, 804.201681
619, 800.000000
619, 796.638655
620, 800.000000
620, 800.000000
620, 795.798319
620, 800.000000
620, 800.000000
620, 801.680672
620, 800.000000
620, 803.361345
620, 801.680672
620, 811.764706
621, 796.638655
621, 803.361345
621, 801.680672
621, 805.882353
621, 763.865546
621, 763.865546
621, 803.361345
621, 804.201681
621, 805.882353
621, 800.000000
622, 802.521008
622, 805.882353
622, 791.596639
622, 799.159664
622, 802.521008
622, 802.521008
622, 804.201681
622, 801.680672
622, 799.159664
622, 797.478992
623, 805.042017
623, 805.882353
623, 801.680672
623, 803.361345
623, 801.680672
623, 807.563025
623, 805.042017
623, 798.319328
623, 802.521008
623, 802.521008
624, 810.084034
624, 802.521008
624, 804.201681
624, 801.680672
624, 807.563025
624, 800.840336
624, 800.000000
624, 801.680672
624, 860.504202
624, 805.882353
625, 805.882353
625, 805.042017
625, 807.563025
625, 805.042017
625, 807.563025
625, 807.563025
625, 805.882353
625, 808.403361
625, 805.042017
625, 805.882353
626, 801.680672
626, 812.605042
626, 801.680672
626, 798.319328
626, 803.361345
626, 805.042017
626, 801.680672
626, 809.243697
626, 806.722689
626, 807.563025
627, 807.563025
627, 807.563025
627, 805.042017
627, 807.563025
627, 808.403361
627, 811.764706
627, 807.563025
627, 803.361345
627, 807.563025
627, 809.243697
628, 810.084034
628, 808.403361
628, 805.042017
628, 810.084034
628, 809.243697
628, 808.403361
628, 810.084034
628, 831.932773
628, 808.403361
628, 807.563025
629, 810.084034
629, 810.084034
629, 812.605042
629, 809.243697
629, 813.445378
629, 815.126050
629, 810.924370
629, 810.924370
629, 806.722689
629, 809.243697
630, 813.445378
630, 807.563025
630, 810.084034
630, 808.403361
630, 814.285714
630, 814.285714
630, 810.924370
630, 807.563025
630, 810.084034
630, 811.764706
631, 809.243697
631, 810.924370
631, 810.084034
631, 819.327731
631, 810.924370
631, 810.924370
631, 813.445378
631, 814.285714
631, 818.487395
631, 812.605042
632, 812.605042
632, 810.924370
632, 809.243697
632, 808.403361
632, 810.084034
632, 814.285714
632, 816.806723
632, 815.966387
632, 815.126050
632, 814.285714
633, 813.445378
633, 818.487395
633, 814.285714
633, 809.243697
633, 810.084034
633, 819.327731
633, 816.806723
633, 812.605042
633, 813.445378
633, 816.806723
634, 812.605042
634, 815.126050
634, 818.487395
634, 815.126050
634, 811.764706
634, 815.126050
634, 814.285714
634, 814.285714
634, 819.327731
634, 816.806723
635, 815.126050
635, 815.126050
635, 816.806723
635, 815.966387
635, 814.285714
635, 815.966387
635, 821.008403
635, 815.126050
635, 816.806723
635, 816.806723
636, 818.487395
636, 819.327731
636, 817.647059
636, 816.806723
636, 815.966387
636, 815.966387
636, 816.806723
636, 811.764706
636, 810.924370
636, 817.647059
637, 814.285714
637, 818.487395
637, 819.327731
637, 817.647059
637, 820.168067
637, 814.285714
637, 816.806723
637, 817.647059
637, 822.689076
637, 816.806723
638, 822.689076
638, 818.487395
638, 819.327731
638, 815.966387
638, 818.487395
638, 817.647059
638, 818.487395
638, 820.168067
638, 819.327731
638, 821.008403
639, 821.848739
639, 822.689076
639, 814.285714
639, 815.126050
639, 819.327731
639, 824.369748
639, 821.848739
639, 819.327731
639, 816.806723
639, 823.529412
640, 821.008403
640, 821.848739
640, 821.008403
640, 820.168067
640, 820.168067
640, 821.008403
640, 821.848739
640, 824.369748
640, 818.487395
640, 817.647059
641, 826.050420
641, 827.731092
641, 826.050420
641, 819.327731
641, 825.210084
641, 823.529412
641, 828.571429
641, 820.168067
641, 816.806723
641, 821.848739
642, 822.689076
642, 822.689076
642, 818.487395
642, 822.689076
642, 821.848739
642, 826.890756
642, 822.689076
642, 827.731092
642, 821.848739
642, 823.529412
643, 823.529412
643, 824.369748
643, 823.529412
643, 828.571429
643, 823.529412
643, 824.369748
643, 823.529412
643, 821.848739
643, 828.571429
643, 822.689076
644, 825.210084
644, 825.210084
644, 826.050420
644, 819.327731
644, 821.848739
644, 826.890756
644, 826.050420
644, 826.050420
644, 830.252101
644, 827.731092
645, 858.823529
645, 828.571429
645, 826.050420
645, 821.008403
645, 824.369748
645, 830.252101
645, 826.050420
645, 821.008403
645, 827.731092
645, 826.890756
646, 826.050420
646, 826.890756
646, 827.731092
646, 830.252101
646, 826.050420
646, 827.731092
646, 829.411765
646, 827.731092
646, 831.092437
646, 826.050420
647, 826.890756
647, 827.731092
647, 831.932773
647, 827.731092
647, 827.731092
647, 828.571429
647, 833.613445
647, 827.731092
647, 829.411765
647, 827.731092
648, 825.210084
648, 828.571429
648, 829.411765
648, 831.092437
648, 831.932773
648, 826.890756
648, 825.210084
648, 830.252101
648, 828.571429
648, 832.773109
649, 831.092437
649, 829.411765
649, 831.932773
649, 835.294118
649, 828.571429
649, 831.092437
649, 830.252101
649, 831.092437
649, 824.369748
649, 829.411765
650, 836.974790
650, 835.294118
650, 830.252101
650, 831.932773
650, 830.252101
650, 828.571429
650, 826.890756
650, 827.731092
650, 826.890756
650, 834.453782
651, 835.294118
651, 832.773109
651, 832.773109
651, 828.571429
651, 838.655462
651, 831.092437
651, 831.932773
651, 833.613445
651, 830.252101
651, 832.773109
652, 833.613445
652, 832.773109
652, 843.697479
652, 832.773109
652, 831.932773
652, 831.932773
652, 832.773109
652, 832.773109
652, 834.453782
652, 827.731092
653, 833.613445
653, 832.773109
653, 833.613445
653, 836.134454
653, 834.453782
